"ID number","Date","Site","Plot","AM/PM","Quadrant","Field ID","Field sex","Lab ID","Lab sex","Caught on","Previously marked?","Collected?","Notes"
,"07/28/19","401 Trail",5,"AM",4,"Bombus rufocinctus","w",,,"Potentilla pulcherrima","N","N",
,"07/28/19","401 Trail",4,"AM",1,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
"MS2","07/28/19","401 Trail",1,"AM",2,"Andrena sp.","m",,,"Potentilla pulcherrima","N","Y",
"MS3","07/28/19","401 Trail",2,"AM",4,"Sphecodes sp.",,,,"Potentilla pulcherrima","N","Y",
,"07/28/19","401 Trail",2,"PM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
"MS4","07/28/19","401 Trail",6,"PM",4,"Panurginus cressoniellus","m",,,"in flight","N","Y",
,"07/28/19","401 Trail",3,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"07/28/19","401 Trail",5,"PM",3,"Bombus appositus","w",,,"Lathyrus leucanthus","N","N",
,"07/29/19","Bean",1,"AM",4,"Andrena sp.","m",,,"ground","N","N","Escaped"
"AF1","07/29/19","Bean",6,"AM",1,"Andrena sp.","m",,,"Potentilla pulcherrima","N","Y",
,"07/29/19","Bean",6,"PM",4,"Megachile sp.","f",,,"ground","N","N",
,"07/29/19","Bean",6,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS1","07/29/19","Waterfall",5,"AM",4,"Panurginus cressoniellus","m",,,"Potentilla pulcherrima","N","Y","Actually foraging on potentilla"
"MS2","07/29/19","Waterfall",2,"AM",2,"Colletes sp.","f",,,"Potentilla pulcherrima","N","Y",
"MS3","07/29/19","Waterfall",2,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"07/29/19","Waterfall",1,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"07/29/19","Waterfall",1,"AM",3,"Colletes sp.","f",,,"Potentilla pulcherrima","N","N",
,"07/29/19","Waterfall",6,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"07/29/19","Waterfall",4,"AM",1,"Bombus bifarius","w",,,"Dasiphora fruticosa","N","N",
,"07/29/19","Waterfall",4,"AM",4,"Panurginus cressoniellus","m",,,"Potentilla pulcherrima","N","N",
"MS4","07/29/19","Waterfall",4,"AM",4,"Andrena sp.","m",,,"Potentilla pulcherrima","N","Y",
"MS5","07/29/19","Waterfall",4,"PM",1,"Dufourea harveyi","m",,,"Potentilla pulcherrima","N","Y",
,"07/29/19","Waterfall",4,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"07/29/19","Waterfall",4,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"07/29/19","Waterfall",5,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"07/29/19","Waterfall",6,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"07/30/19","401 Trail",1,"AM",3,"Osmia sp.","f",,,"Potentilla pulcherrima","N","N",
"MS1","07/30/19","401 Trail",2,"AM",2,"Panurginus cressoniellus","m",,,"Taraxacum officinale","N","Y",
,"07/30/19","401 Trail",3,"AM",4,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"07/30/19","401 Trail",3,"AM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"07/30/19","401 Trail",5,"PM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"07/30/19","401 Trail",5,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"07/30/19","401 Trail",6,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"07/30/19","401 Trail",4,"PM",2,"Panurginus cressoniellus","m",,,"in flight","N","N",
"MS2","07/30/19","401 Trail",4,"PM",4,"Hoplitis fulgida","f",,,"Potentilla pulcherrima","N","Y",
"AF1","07/31/19","Bean",1,"AM",1,"Lasioglossum sp.","m",,,"Potentilla pulcherrima","N","Y",
"MS1","07/31/19","Waterfall",4,"AM",2,"Panurginus cressoniellus","m",,,"in flight","N","Y",
,"07/31/19","Waterfall",4,"AM",1,"Panurginus cressoniellus","m",,,"Dasiphora fruticosa","N","N",
,"07/31/19","Waterfall",4,"AM",2,"Panurginus cressoniellus","m",,,"Potentilla pulcherrima","red","N",
,"07/31/19","Waterfall",3,"AM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS2","07/31/19","Waterfall",3,"AM",2,"Dufourea harveyi","f",,,"Potentilla pulcherrima","N","Y",
"MS3","07/31/19","Waterfall",6,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
"AF1","08/02/19","401 Trail",2,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
"AF2","08/02/19","401 Trail",2,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/02/19","401 Trail",1,"PM",4,"Bombus balteatus","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",5,"PM",3,"Bombus sp.","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",1,"AM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",1,"AM",3,"Bombus occidentalis","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",1,"AM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",4,"AM",2,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",4,"AM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",4,"AM",2,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
"MS1","08/02/19","401 Trail",4,"AM",1,"Andrena sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/02/19","401 Trail",4,"AM",4,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
"MS2","08/02/19","401 Trail",5,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/02/19","401 Trail",5,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",6,"AM",4,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",6,"AM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",6,"AM",4,"Bombus flavifrons","w",,,"Delphinium barbeyi","N","N",
,"08/02/19","401 Trail",6,"AM",4,"Bombus flavifrons","w",,,"Delphinium barbeyi","N","N",
,"08/02/19","401 Trail",6,"AM",2,"Bombus rufocinctus","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",6,"AM",4,"Bombus appositus","q",,,"Delphinium barbeyi","N","N",
,"08/02/19","401 Trail",3,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",4,"PM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",4,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",6,"PM",4,"Bombus flavifrons","w",,,"Delphinium barbeyi","N","N",
,"08/02/19","401 Trail",6,"PM",4,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",3,"PM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/02/19","401 Trail",3,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",2,"AM",1,"Andrena sp.","f",,,"Dasiphora fruticosa","N","N",
,"08/03/19","Waterfall",1,"AM",1,"Megachile sp.","m",,,"in flight","N","N",
,"08/03/19","Waterfall",1,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",1,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",1,"AM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",5,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",5,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",6,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",6,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",6,"AM",4,"Osmia sp.","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",6,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",4,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",4,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",4,"AM",2,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",4,"AM",2,"Stelis sp.","f",,,"ground","N","N",
,"08/03/19","Waterfall",4,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",4,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",4,"AM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",3,"AM",3,"Bombus balteatus","q",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",6,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",6,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/03/19","Waterfall",4,"PM",2,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",1,"PM",1,"Bombus frigidus",,,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",1,"PM",2,"Bombus bifarius",,,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",1,"PM",1,"Bombus appositus",,,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",2,"PM",3,"Bombus appositus",,,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",2,"PM",3,"Bombus flavifrons",,,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",2,"PM",2,"Bombus bifarius",,,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",5,"PM",1,"Bombus bifarius",,,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",5,"PM",2,"Bombus flavifrons",,,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",5,"PM",4,"Bombus flavifrons",,,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",1,"AM",3,"Bombus flavifrons","q",,,"Delphinium barbeyi","N","N",
,"08/05/19","401 Trail",1,"AM",3,"Bombus bifarius","w",,,"Erigeron elatior","N","N",
,"08/05/19","401 Trail",1,"AM",3,"Bombus flavifrons","q",,,"Delphinium barbeyi","N","N",
,"08/05/19","401 Trail",3,"AM",3,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",6,"AM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",6,"AM",4,"Bombus flavifrons","w",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",6,"AM",4,"Bombus flavifrons","m",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",6,"AM",3,"Bombus flavifrons","w",,,"Delphinium barbeyi","N","N",
,"08/05/19","401 Trail",6,"AM",2,"Bombus flavifrons","w",,,"Delphinium barbeyi","N","N",
,"08/05/19","401 Trail",6,"AM",2,"Bombus appositus","q",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",2,"AM",3,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",2,"AM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",2,"AM",2,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",2,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",4,"AM",2,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",4,"AM",1,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",5,"AM",2,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",5,"AM",4,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",3,"PM",2,"Bombus sp.","q",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",3,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",6,"PM",4,"Bombus flavifrons","w",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",6,"PM",4,"Megachile sp.","f",,,"Frasera speciosa","N","N","certain"
,"08/05/19","401 Trail",6,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",6,"PM",4,"Bombus flavifrons","w",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",6,"PM",4,"Bombus flavifrons","w",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",6,"PM",4,"Bombus flavifrons","w",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",6,"PM",4,"Bombus flavifrons","w",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",6,"PM",4,"Bombus flavifrons","w",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",6,"PM",3,"Bombus appositus","w",,,"Delphinium barbeyi","N","N",
,"08/05/19","401 Trail",6,"PM",4,"Bombus frigidus","w",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",6,"PM",2,"Bombus frigidus","w",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",6,"PM",4,"Bombus bifarius","w",,,"Frasera speciosa","N","N",
,"08/05/19","401 Trail",4,"PM",1,"Bombus flavifrons","w",,,"Chamaenerion angustifolium","N","N",
,"08/05/19","401 Trail",4,"PM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",4,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/05/19","401 Trail",4,"PM",1,"Bombus frigidus","w",,,"Chamaenerion angustifolium","N","N",
,"08/06/19","Waterfall",3,"AM",2,"Bombus frigidus","m",,,"Senecio serra","N","N",
"MS1","08/06/19","Waterfall",6,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
"MS2","08/06/19","Waterfall",6,"AM",3,"Hylaeus sp.",,,,"Potentilla pulcherrima","N","Y",
,"08/06/19","Waterfall",2,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",2,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"AM",3,"Bombus rufocinctus","w",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"AM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"AM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"AM",4,"Bombus frigidus","w",,,"Potentilla pulcherrima","N","N",
"MS3","08/06/19","Waterfall",1,"AM",3,"Megachile sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/06/19","Waterfall",1,"AM",1,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"PM",3,"Bombus sylvicola","w",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"PM",3,"Bombus frigidus","w",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",1,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/06/19","Waterfall",6,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
"MS4","08/06/19","Waterfall",6,"PM",1,"Osmia sp.","f",,,"ground","N","Y",
,"08/07/19","401 Trail",1,"PM",1,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",1,"PM",2,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",1,"PM",4,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",1,"PM",4,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",1,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"AF1","08/07/19","401 Trail",1,"PM",1,"Megachile sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/07/19","401 Trail",5,"PM",3,"Bombus rufocinctus","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",5,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",5,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",2,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",2,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",2,"PM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",2,"PM",3,"Bombus appositus","w",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",1,"AM",2,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",1,"AM",3,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",1,"AM",3,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",1,"AM",4,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",4,"AM",4,"Bombus flavifrons","m",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",4,"AM",1,"Bombus appositus","q",,,"in flight","N","N",
,"08/07/19","401 Trail",6,"AM",3,"Bombus occidentalis","w",,,"Potentilla pulcherrima","N","N",
"MS1","08/07/19","401 Trail",5,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/07/19","401 Trail",2,"AM",3,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",2,"AM",1,"Bombus flavifrons","w",,,"Helianthella quinquenervis","N","N",
,"08/07/19","401 Trail",3,"AM",4,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",3,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",4,"PM",2,"Bombus sylvicola","q",,,"Erigeron elatior","N","N",
,"08/07/19","401 Trail",6,"PM",1,"Bombus rufocinctus","q",,,"Vicia americana","N","N",
,"08/07/19","401 Trail",6,"PM",2,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",6,"PM",1,"Bombus appositus","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",6,"PM",2,"Bombus rufocinctus","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",6,"PM",1,"Bombus appositus","q",,,"Potentilla pulcherrima","N","N",
,"08/07/19","401 Trail",3,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS1","08/08/19","Waterfall",2,"PM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/08/19","Waterfall",1,"PM",2,"bombus sylvicola","w",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",1,"PM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",4,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",5,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",5,"PM",4,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",5,"PM",4,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
"MS2","08/08/19","Waterfall",5,"PM",4,"Megachile sp.","m",,,"in flight","N","Y",
,"08/08/19","Waterfall",3,"PM",1,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",3,"PM",2,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",3,"PM",2,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
"MS3","08/08/19","Waterfall",3,"PM",2,"Halictus sp.","f",,,"Potentilla pulcherrima","N","Y","not rubicundus"
,"08/08/19","Waterfall",6,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",6,"PM",2,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",6,"PM",1,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",6,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/08/19","Waterfall",6,"PM",1,"Bombus flavifrons","m",,,"Senecio bigelovii","N","N",
"AF1","08/09/19","401 Trail",2,"PM",2,"Lasioglossum sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/09/19","401 Trail",2,"PM",4,"Bombus appositus","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",2,"PM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",2,"PM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",4,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",4,"PM",1,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",5,"PM",3,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"AM",4,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"AM",4,"Bombus occidentalis","q",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"AM",2,"Bombus flavifrons","w",,,"Potentilla pulcherrima","blue","N",
"MS1","08/09/19","401 Trail",2,"AM",4,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","Y",
,"08/09/19","401 Trail",2,"AM",2,"Bombus flavifrons","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",2,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",4,"AM",1,"Bombus appositus","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",4,"AM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
"MS2","08/09/19","401 Trail",1,"AM",2,"Hoplitis fulgida","f",,,"Heliomeris multiflora","N","Y",
"MS3","08/09/19","401 Trail",1,"AM",1,"Hylaeus sp.",,,,"Potentilla pulcherrima","N","Y",
,"08/09/19","401 Trail",5,"AM",4,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"PM",4,"Bombus rufocinctus","q",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"PM",2,"Bombus bifarius","q",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"PM",2,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"PM",1,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",3,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",6,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",6,"PM",3,"Bombus flavifrons","q",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",6,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",6,"PM",3,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",6,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",1,"PM",2,"Bombus rufocinctus","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",1,"PM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",1,"PM",3,"Bombus frigidus","w",,,"Heliomeris multiflora","N","N",
,"08/09/19","401 Trail",1,"PM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",1,"PM",3,"Bombus appositus","q",,,"Potentilla pulcherrima","N","N",
,"08/09/19","401 Trail",1,"PM",3,"Bombus bifarius","w",,,"Erigeron elatior","N","N",
,"08/09/19","401 Trail",1,"PM",3,"Bombus bifarius","m",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",2,"AM",4,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",1,"AM",3,"Bombus bifarius","w",,,"Potentilla pulcherrima","N","N",
,"08/12/19","Waterfall",1,"AM",4,"Bombus bifarius","w",,,"Erigeron elatior","N","N",
,"08/12/19","Waterfall",1,"AM",4,"Bombus sylvicola","w",,,"Heliomeris multiflora","N","N",
"MS1","08/12/19","Waterfall",1,"AM",4,"cleptoparasite",,,,"Erigeron speciosus","N","Y",
"MS2","08/12/19","Waterfall",1,"AM",4,"Megachile sp.",,,,"Heliomeris multiflora","N","Y",
"MS3","08/12/19","Waterfall",1,"AM",3,"Panurginus cressoniellus","f",,,"Erigeron speciosus","N","Y",
,"08/12/19","Waterfall",1,"AM",2,"Panurginus cressoniellus","f",,,"Potentilla pulcherrima","N","N",
"MS4","08/12/19","Waterfall",4,"AM",1,"Anthophora sp. / Melissodes sp.","f",,,"Potentilla pulcherrima","N","Y",
,"08/12/19","Waterfall",4,"AM",2,"Anthophora sp. / Melissodes sp.","f",,,"Potentilla pulcherrima","N","N",
