"ID.number","Date","Site","Plot","AM.PM","Quadrant","Field.ID","Field.sex","Lab.ID","Lab.sex","Caught.on","Previously.marked.","Collected.","Notes","collector","unique_id","year"
"",2021-06-02,"Waterfall",2,"AM",3,"Andrena sp.","M",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",2,"AM",3,"Andrena sp.","M",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",4,"Sphecodes sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",5,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",5,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",5,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",5,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",5,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",5,"PM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",5,"PM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",5,"PM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",1,"PM",4,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",1,"AM",2,"Lasioglossum sp.","F",NA,NA,"Mertensia fusiformis","N","N","","","",2021
"",2021-06-02,"Waterfall",1,"AM",1,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",1,"AM",2,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",1,"AM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"PM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",6,"PM",1,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",2,"PM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-02,"Waterfall",2,"PM",3,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",3,"PM",1,"Lasioglossum sp.","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-02,"Waterfall",4,"PM",2,"Andrena sp.","M",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",4,"PM",1,"Andrena sp.","M",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-02,"Waterfall",4,"PM",1,"Andrena sp.","M",NA,NA,"in flight","N","N","","","",2021
"",2021-06-04,"401 Trail",1,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",2,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",1,"PM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",1,"PM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",1,"PM",3,"Bombus insularis","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-04,"401 Trail",1,"PM",2,"Halictus sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",1,"PM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",1,"PM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",1,"PM",3,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","80%, didn't catch","","",2021
"",2021-06-04,"401 Trail",2,"PM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",2,"PM",3,"Osmia sp.","F",NA,NA,"Mertensia fusiformis","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",4,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",3,"AM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"PM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"PM",4,"Halictus rubicundus","F",NA,NA,"in flight","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"PM",2,"Halictus rubicundus","F",NA,NA,"return to nest","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"PM",2,"Halictus sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"PM",3,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"PM",2,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"PM",1,"Halictus sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-04,"401 Trail",6,"PM",3,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-04,"401 Trail",3,"PM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-04,"401 Trail",3,"PM",1,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-04,"401 Trail",3,"PM",1,"Lasioglossum sp.","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-04,"401 Trail",5,"PM",2,"Halictus sp.","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-05,"Waterfall",4,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",4,"AM",3,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",4,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",4,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",4,"AM",4,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",5,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",5,"AM",2,"Andrena sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",2,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"MS1",2021-06-05,"Waterfall",2,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","Y","","M. Stemkovski","2019_320",2021
"",2021-06-05,"Waterfall",2,"AM",1,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",2,"AM",4,"Halictus sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",2,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",2,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",1,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",1,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",1,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",1,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",6,"AM",4,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"MS2",2021-06-05,"Waterfall",6,"AM",1,"Halictus rubicundus","F",NA,NA,"nest searching","N","Y","","M. Stemkovski","2019_321",2021
"",2021-06-05,"Waterfall",6,"AM",1,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",4,"PM",2,"Sphecodes sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",4,"PM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-05,"Waterfall",2,"PM",2,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",2,"PM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",6,"PM",3,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-05,"Waterfall",6,"PM",2,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","Didn't catch it but 75% confident of ID","","",2021
"",2021-06-06,"401 Trail",1,"AM",3,"Lasioglossum sp.","F",NA,NA,"in flight","N","N","","","",2021
"",2021-06-06,"401 Trail",1,"AM",2,"Megachile sp.","M",NA,NA,"ground","N","N","","","",2021
"",2021-06-06,"401 Trail",5,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-06,"401 Trail",5,"AM",3,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-06,"401 Trail",3,"AM",2,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-06,"401 Trail",3,"AM",3,"Bombus bifarius","Q",NA,NA,"Viola praemorsa ","N","N","","","",2021
"",2021-06-06,"401 Trail",6,"AM",3,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-06,"401 Trail",6,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-06,"401 Trail",6,"AM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-06,"401 Trail",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-06,"401 Trail",6,"AM",3,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-06,"401 Trail",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-06,"401 Trail",6,"AM",3,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-06,"401 Trail",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-06,"401 Trail",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-06,"401 Trail",1,"PM",1,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",5,"AM",3,"Andrena sp.","F",NA,NA,"in flight","N","N","lots of pollen","","",2021
"",2021-06-07,"Waterfall",3,"AM",1,"Sphecodes sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-07,"Waterfall",3,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-07,"Waterfall",3,"AM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"AM",4,"Halictus rubicundus","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"AM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"AM",4,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",1,"AM",1,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",1,"AM",1,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","lots of pollen","","",2021
"",2021-06-07,"Waterfall",6,"PM",4,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"PM",2,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"PM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"PM",1,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",6,"PM",1,"Halictus rubicundus","F",NA,NA,"in flight","N","N","didn't catch, but 90% sure","","",2021
"",2021-06-07,"Waterfall",1,"PM",4,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-07,"Waterfall",1,"PM",4,"Andrena sp.","F",NA,NA,"Pseudomycopteris montanum","N","N","","","",2021
"",2021-06-07,"Waterfall",3,"PM",1,"Halictus rubicundus","F",NA,NA,"in flight","N","N","didn't catch, but 90% sure","","",2021
"",2021-06-08,"401 Trail",2,"AM",4,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-08,"401 Trail",2,"AM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-08,"401 Trail",2,"AM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-08,"401 Trail",4,"PM",1,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-08,"401 Trail",4,"PM",1,"Bombus flavifrons","Q",NA,NA,"Viola praemorsa ","N","N","","","",2021
"",2021-06-08,"401 Trail",6,"PM",1,"Halictus sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-08,"401 Trail",6,"PM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-08,"401 Trail",5,"PM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-08,"401 Trail",5,"PM",1,"Bombus bifarius","Q",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-08,"401 Trail",5,"PM",1,"Sphecodes sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-08,"401 Trail",6,"AM",1,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-08,"401 Trail",6,"AM",1,"Bombus appositus","Q",NA,NA,"in flight","N","N","","","",2021
"",2021-06-08,"401 Trail",2,"PM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-08,"401 Trail",2,"PM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-08,"401 Trail",2,"PM",1,"Halictus sp.","F",NA,NA,"ground","Y-red","N","","","",2021
"",2021-06-08,"401 Trail",2,"PM",1,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-08,"401 Trail",2,"PM",2,"Halictus sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-08,"401 Trail",2,"PM",2,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",4,"AM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-09,"Waterfall",4,"AM",1,"Bombus flavifrons","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-09,"Waterfall",4,"AM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",4,"AM",2,"Halictus rubicundus","F",NA,NA,"ground","N","N","lots of yellow taraxacum pollen","","",2021
"",2021-06-09,"Waterfall",2,"AM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-09,"Waterfall",1,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",1,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",1,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",6,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",5,"AM",4,"Lasioglossum sp.","F",NA,NA,"in flight","N","N","","","",2021
"",2021-06-09,"Waterfall",1,"PM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",1,"PM",1,"Osmia sp.","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-09,"Waterfall",2,"PM",4,"Halictus rubicundus","F",NA,NA,"exiting nest","N","N","","","",2021
"",2021-06-09,"Waterfall",2,"PM",4,"Andrena sp.","F",NA,NA,"exiting nest","N","N","","","",2021
"",2021-06-09,"Waterfall",4,"PM",2,"Andrena sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-09,"Waterfall",4,"PM",1,"Osmia sp.","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-09,"Waterfall",6,"PM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-09,"Waterfall",6,"PM",3,"Lasioglossum sp.","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-09,"Waterfall",6,"PM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",5,"PM",2,"Bombus flavifrons","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-09,"Waterfall",5,"PM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",5,"PM",2,"Andrena sp.","F",NA,NA,"return to nest","N","N","","","",2021
"",2021-06-09,"Waterfall",5,"PM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-09,"Waterfall",4,"PM",4,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-09,"Waterfall",4,"PM",2,"Lasioglossum sp.","F",NA,NA,"in flight","N","N","","","",2021
"",2021-06-09,"Waterfall",4,"PM",3,"Nomada sp.","F",NA,NA,"ground","N","N","","","",2021
"RS1",2021-06-10,"401 Trail",4,"AM",3,"Halictus sp.","F",NA,NA,"Taraxacum officinale ","N","Y","","","2019_322",2021
"RS2",2021-06-10,"401 Trail",4,"AM",4,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","Y","","","2019_323",2021
"",2021-06-10,"401 Trail",1,"AM",4,"Bombus flavifrons","Q",NA,NA,"in flight","N","N","","","",2021
"",2021-06-10,"401 Trail",2,"AM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",2,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",2,"Bombus bifarius","Q",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",4,"Bombus bifarius","Q",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",4,"Bombus bifarius","Q",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"AM",4,"Bombus bifarius","Q",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-10,"401 Trail",4,"PM",1,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-10,"401 Trail",1,"PM",1,"Bombus flavifrons","Q",NA,NA,"in flight","N","N","","","",2021
"",2021-06-10,"401 Trail",2,"PM",2,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"PM",2,"Halictus sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"PM",4,"Halictus rubicundus","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"PM",3,"Halictus sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-10,"401 Trail",6,"PM",3,"Halictus sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-11,"Waterfall",6,"AM",2,"Andrena sp.","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-11,"Waterfall",6,"AM",4,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-11,"Waterfall",6,"AM",4,"Nomada sp.","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-11,"Waterfall",6,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-11,"Waterfall",5,"AM",3,"Andrena sp.","F",NA,NA,"Pseudomycopteris montanum","N","N","","","",2021
"",2021-06-11,"Waterfall",5,"AM",4,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","lots of pollen","","",2021
"",2021-06-11,"Waterfall",2,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-11,"Waterfall",1,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-11,"Waterfall",4,"AM",1,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-11,"Waterfall",3,"AM",3,"Bombus appositus","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-11,"Waterfall",3,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-11,"Waterfall",3,"AM",4,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-11,"Waterfall",2,"PM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-11,"Waterfall",2,"PM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-11,"Waterfall",6,"PM",1,"Andrena sp.","F",NA,NA,"in flight","N","N","","","",2021
"MS1",2021-06-11,"Waterfall",6,"PM",2,"H. rubicundus or H. sp. ","F",NA,NA,"Taraxacum officinale ","N","Y","","M. Stemkovski","2019_324",2021
"",2021-06-11,"Waterfall",6,"PM",4,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-11,"Waterfall",3,"PM",3,"Osmia sp.","F",NA,NA,"in flight","N","N","","","",2021
"",2021-06-11,"Waterfall",3,"PM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-11,"Waterfall",3,"PM",4,"Nomada sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-11,"Waterfall",3,"PM",3,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-13,"401 Trail",4,"AM",4,"Lasioglossum sp.","F",NA,NA,"Potentilla pulchirima","N","N","","","",2021
"",2021-06-13,"401 Trail",4,"AM",3,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-13,"401 Trail",1,"AM",2,"Bombus flavifrons","Q",NA,NA,"Delphinium nuttaliana","N","N","","","",2021
"",2021-06-13,"401 Trail",6,"AM",3,"Osmia sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-13,"401 Trail",6,"AM",3,"Bombus bifarius","Q",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-13,"401 Trail",6,"AM",2,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-13,"401 Trail",6,"AM",2,"Halictus sp.","F",NA,NA,"ground","N","N","","","",2021
"",2021-06-13,"401 Trail",6,"AM",1,"Sphecodes sp.","F",NA,NA,"nest searching","N","N","","","",2021
"",2021-06-13,"401 Trail",2,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-13,"401 Trail",3,"AM",1,"Halictus rubicundus","F",NA,NA,"Fragaria virginiana ","N","N","","","",2021
"",2021-06-13,"401 Trail",3,"AM",3,"Halictus rubicundus","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
"",2021-06-13,"401 Trail",5,"AM",1,"Lasioglossum sp.","F",NA,NA,"Taraxacum officinale ","N","N","","","",2021
